Customer_ID,Gender,City,Account_Type,Balance,Churn,Age_Group,Income_Group
150822,Male,Hyderabad,Savings,1163237.0,No,66+,Low Income
150823,Female,Bangalore,Current,119598.0,Yes,46-55,Middle Income
150824,Female,Delhi,Savings,158942.0,No,66+,High Income
150825,Male,Chennai,Savings,143212.0,No,18-25,High Income
150826,Female,Delhi,Savings,642996.0,Yes,36-45,High Income
150827,Female,Delhi,Savings,648459.0,No,18-25,High Income
150828,Male,Mumbai,Savings,1417129.0,Yes,66+,High Income
150829,Female,Mumbai,Savings,9092.0,No,66+,Low Income
150830,Female,Mumbai,Current,513406.0,No,36-45,Middle Income
150831,Male,Mumbai,Savings,832281.0,Yes,46-55,High Income
150832,Female,Hyderabad,Savings,1018996.0,Yes,36-45,Low Income
150833,Male,Delhi,Current,251371.0,Yes,18-25,Middle Income
150834,Male,Hyderabad,Savings,430390.0,Yes,56-65,Middle Income
150835,Female,Delhi,Savings,82046.0,Yes,46-55,Middle Income
150836,Female,Bangalore,Savings,329115.0,No,18-25,High Income
150837,Male,Bangalore,Savings,1329336.0,Yes,46-55,Low Income
150838,Male,Pune,Current,979064.0,Yes,66+,High Income
150839,Female,Kolkata,Savings,24971.0,Yes,26-35,Middle Income
150840,Male,Delhi,Savings,630254.0,No,36-45,Middle Income
150841,Female,Hyderabad,Savings,39142.0,Yes,18-25,High Income
150842,Male,Kolkata,Current,1122318.0,No,46-55,Middle Income
150843,Female,Mumbai,Savings,1060920.0,Yes,26-35,High Income
150844,Female,Bangalore,Savings,750900.0,No,66+,High Income
150845,Female,Hyderabad,Savings,907348.0,No,46-55,Middle Income
150846,Female,Bangalore,Savings,750900.0,Yes,26-35,High Income
150847,Female,Mumbai,Savings,295205.0,Yes,18-25,High Income
150848,Male,Pune,Savings,769494.0,No,26-35,High Income
150849,Female,Bangalore,Savings,266990.0,No,36-45,Middle Income
150850,Male,Hyderabad,Current,624909.0,No,66+,High Income
150851,Male,Chennai,Savings,1377688.0,No,46-55,Low Income
150852,Female,Bangalore,Savings,750900.0,Yes,46-55,High Income
150853,Female,Bangalore,Savings,1064933.0,Yes,66+,High Income
150854,Male,Bangalore,Current,732561.0,No,36-45,High Income
150855,Female,Hyderabad,Savings,1158345.0,No,18-25,High Income
150856,Male,Kolkata,Savings,843254.0,Yes,56-65,Low Income
150857,Male,Chennai,Current,1384786.0,Yes,36-45,High Income
150858,Female,Hyderabad,Savings,784140.0,No,56-65,Middle Income
150859,Female,Delhi,Savings,896621.0,Yes,46-55,High Income
150860,Male,Bangalore,Current,640392.0,Yes,36-45,Low Income
150861,Male,Pune,Savings,1047880.0,No,18-25,Middle Income
150862,Female,Mumbai,Current,1294508.0,No,46-55,High Income
150863,Female,Kolkata,Savings,1260936.0,No,56-65,High Income
150864,Female,Kolkata,Savings,1448382.0,Yes,56-65,Middle Income
150865,Female,Delhi,Current,467841.0,No,56-65,Middle Income
150866,Female,Bangalore,Savings,1313477.0,Yes,46-55,High Income
150867,Female,Delhi,Savings,8744.0,Yes,66+,High Income
150868,Female,Delhi,Savings,1257899.0,No,66+,High Income
150869,Female,Chennai,Savings,750900.0,No,36-45,High Income
150870,Male,Hyderabad,Current,913698.0,Yes,56-65,Low Income
150871,Female,Delhi,Savings,603412.0,Yes,56-65,Middle Income
150872,Male,Delhi,Savings,1173480.0,No,18-25,Middle Income
150873,Male,Delhi,Savings,1164189.0,No,36-45,Middle Income
150874,Female,Kolkata,Current,231361.0,Yes,36-45,High Income
150875,Male,Bangalore,Current,1474377.0,Yes,46-55,Low Income
150876,Male,Pune,Savings,903237.0,Yes,26-35,Middle Income
150877,Female,Delhi,Current,750900.0,No,18-25,Middle Income
150878,Male,Kolkata,Savings,990893.0,No,26-35,Middle Income
150879,Female,Bangalore,Current,1179163.0,Yes,18-25,Middle Income
150880,Male,Mumbai,Savings,750900.0,Yes,18-25,Middle Income
150881,Male,Hyderabad,Savings,935207.0,Yes,26-35,Middle Income
150882,Male,Bangalore,Savings,262989.0,No,56-65,High Income
150883,Male,Pune,Savings,898188.0,No,18-25,High Income
150884,Male,Pune,Savings,1224368.0,Yes,66+,Middle Income
150885,Male,Pune,Savings,966422.0,Yes,26-35,High Income
150886,Female,Bangalore,Savings,320961.0,No,26-35,High Income
150887,Male,Bangalore,Savings,1088236.0,No,26-35,Middle Income
150888,Male,Chennai,Savings,750900.0,Yes,26-35,Middle Income
150889,Female,Chennai,Savings,1342033.0,Yes,66+,High Income
150890,Female,Delhi,Current,129003.0,Yes,66+,High Income
150891,Female,Delhi,Savings,152359.0,Yes,46-55,High Income
150892,Male,Pune,Current,679569.0,Yes,36-45,High Income
150893,Male,Hyderabad,Savings,786080.0,Yes,18-25,Low Income
150894,Female,Bangalore,Savings,1118743.0,Yes,18-25,Middle Income
150895,Female,Bangalore,Savings,702676.0,No,66+,High Income
150896,Male,Delhi,Current,1492045.0,Yes,18-25,High Income
150897,Male,Pune,Savings,1310037.0,Yes,56-65,High Income
150898,Female,Delhi,Current,326881.0,No,26-35,Low Income
150899,Female,Delhi,Current,497437.0,Yes,26-35,Low Income
150900,Female,Hyderabad,Savings,762688.0,No,36-45,Low Income
150901,Female,Hyderabad,Savings,305880.0,No,36-45,Middle Income
150902,Male,Delhi,Current,837223.0,No,66+,Middle Income
150903,Female,Pune,Savings,101252.0,No,66+,High Income
150904,Male,Delhi,Savings,359084.0,No,56-65,Middle Income
150905,Male,Mumbai,Savings,774540.0,Yes,36-45,High Income
150906,Male,Hyderabad,Savings,1293459.0,No,66+,High Income
150907,Male,Pune,Savings,1176759.0,No,46-55,Middle Income
150908,Male,Delhi,Savings,279184.0,No,56-65,Low Income
150909,Female,Bangalore,Savings,1187974.0,Yes,66+,High Income
150910,Female,Delhi,Savings,88988.0,No,56-65,High Income
150911,Female,Mumbai,Savings,43070.0,No,56-65,High Income
150912,Female,Hyderabad,Savings,750900.0,Yes,18-25,High Income
150913,Female,Mumbai,Savings,55880.0,No,66+,High Income
150914,Male,Hyderabad,Savings,1049583.0,Yes,26-35,High Income
150915,Female,Pune,Savings,606495.0,No,66+,Low Income
150916,Male,Delhi,Savings,728759.0,Yes,26-35,Middle Income
150917,Male,Bangalore,Savings,1008046.0,Yes,46-55,Middle Income
150918,Female,Pune,Savings,1333466.0,Yes,46-55,Low Income
150919,Male,Mumbai,Savings,36629.0,No,18-25,High Income
150920,Female,Delhi,Current,532340.0,Yes,36-45,Low Income
150921,Male,Mumbai,Savings,508022.0,No,46-55,High Income
150922,Female,Hyderabad,Current,753257.0,Yes,36-45,Low Income
150923,Male,Pune,Savings,611437.0,Yes,66+,Middle Income
150924,Female,Hyderabad,Savings,1139358.0,Yes,66+,Middle Income
150925,Male,Bangalore,Savings,488045.0,Yes,36-45,High Income
150926,Female,Pune,Savings,1381812.0,No,56-65,Middle Income
150927,Female,Delhi,Savings,1316239.0,No,66+,High Income
150928,Male,Pune,Savings,1001659.0,No,46-55,High Income
150929,Female,Delhi,Savings,750900.0,Yes,56-65,Middle Income
150930,Female,Pune,Savings,750900.0,Yes,26-35,Low Income
150931,Female,Pune,Savings,150999.0,No,66+,High Income
150932,Female,Mumbai,Savings,442069.0,Yes,66+,Middle Income
150933,Female,Bangalore,Current,112856.0,Yes,18-25,High Income
150934,Male,Delhi,Savings,1194680.0,Yes,18-25,High Income
150935,Female,Delhi,Savings,1031063.0,Yes,46-55,Middle Income
150936,Female,Delhi,Savings,1272570.0,Yes,36-45,High Income
150937,Male,Hyderabad,Savings,736428.0,No,66+,High Income
150938,Male,Bangalore,Savings,1281318.0,Yes,36-45,Middle Income
150939,Female,Bangalore,Savings,623919.0,Yes,36-45,High Income
150940,Male,Kolkata,Savings,531233.0,Yes,66+,High Income
150941,Male,Bangalore,Savings,1113688.0,Yes,66+,High Income
150942,Male,Bangalore,Savings,1098061.0,Yes,26-35,High Income
150943,Female,Kolkata,Savings,271135.0,Yes,46-55,High Income
150944,Male,Delhi,Current,125730.0,No,36-45,Low Income
150945,Female,Delhi,Current,594107.0,Yes,56-65,Middle Income
150946,Female,Bangalore,Savings,417399.0,No,26-35,High Income
150947,Female,Bangalore,Savings,1271601.0,No,56-65,Low Income
150948,Male,Kolkata,Savings,350293.0,No,56-65,Middle Income
150949,Male,Kolkata,Savings,1044369.0,Yes,66+,Middle Income
150950,Female,Hyderabad,Current,660439.0,No,56-65,High Income
150951,Female,Chennai,Current,633694.0,Yes,18-25,Middle Income
150952,Female,Bangalore,Savings,547365.0,No,18-25,High Income
150953,Female,Bangalore,Savings,767176.0,No,26-35,Low Income
150954,Female,Delhi,Current,750900.0,Yes,46-55,High Income
150955,Male,Chennai,Savings,652028.0,Yes,26-35,High Income
150956,Male,Delhi,Current,1347622.0,Yes,36-45,Low Income
150957,Female,Bangalore,Savings,140613.0,No,18-25,High Income
150958,Male,Hyderabad,Savings,23965.0,No,56-65,High Income
150959,Female,Bangalore,Savings,930413.0,Yes,36-45,Middle Income
150960,Female,Mumbai,Savings,1193604.0,Yes,56-65,High Income
150961,Female,Kolkata,Savings,1166725.0,No,26-35,High Income
150962,Male,Mumbai,Savings,260128.0,Yes,66+,High Income
150963,Female,Hyderabad,Savings,128398.0,No,36-45,Middle Income
150964,Female,Bangalore,Savings,1216579.0,No,66+,High Income
150965,Male,Chennai,Current,1433609.0,No,56-65,High Income
150966,Female,Chennai,Savings,1317019.0,Yes,56-65,High Income
150967,Male,Delhi,Savings,204107.0,Yes,36-45,High Income
150968,Female,Bangalore,Savings,933611.0,No,26-35,High Income
150969,Male,Kolkata,Savings,801884.0,No,56-65,High Income
150970,Female,Bangalore,Savings,1238451.0,Yes,56-65,Middle Income
150971,Male,Mumbai,Savings,645533.0,No,36-45,High Income
150972,Female,Delhi,Savings,190362.0,Yes,66+,High Income
150973,Female,Hyderabad,Current,99588.0,No,66+,Middle Income
150974,Female,Hyderabad,Savings,589495.0,No,36-45,High Income
150975,Female,Bangalore,Current,800428.0,Yes,18-25,Middle Income
150976,Female,Delhi,Savings,259426.0,No,36-45,Middle Income
150977,Male,Chennai,Savings,222636.0,Yes,26-35,High Income
150978,Female,Chennai,Savings,559273.0,No,66+,Middle Income
150979,Male,Hyderabad,Savings,179319.0,No,66+,High Income
150980,Female,Chennai,Savings,544718.0,Yes,46-55,Middle Income
150981,Male,Delhi,Savings,1162641.0,No,56-65,High Income
150982,Female,Bangalore,Savings,327475.0,No,66+,Middle Income
150983,Female,Delhi,Savings,309040.0,No,56-65,Middle Income
150984,Male,Kolkata,Savings,750900.0,Yes,56-65,High Income
150985,Male,Delhi,Savings,811497.0,Yes,18-25,Middle Income
150986,Male,Chennai,Savings,750900.0,No,66+,High Income
150987,Male,Kolkata,Current,215127.0,Yes,26-35,High Income
150988,Female,Delhi,Savings,259335.0,No,66+,High Income
150989,Female,Delhi,Savings,474313.0,Yes,36-45,High Income
150990,Female,Hyderabad,Savings,689531.0,No,46-55,High Income
150991,Male,Pune,Savings,280032.0,Yes,66+,Low Income
150992,Female,Mumbai,Savings,1274450.0,No,26-35,Middle Income
150993,Male,Mumbai,Savings,1434392.0,No,26-35,High Income
150994,Female,Bangalore,Current,213036.0,No,66+,Middle Income
150995,Female,Delhi,Savings,477827.0,No,66+,High Income
150996,Female,Hyderabad,Savings,1408460.0,No,36-45,High Income
150997,Male,Delhi,Current,617750.0,No,66+,Middle Income
150998,Female,Mumbai,Savings,1076629.0,No,26-35,Middle Income
150999,Male,Bangalore,Savings,105415.0,No,26-35,High Income
151000,Male,Hyderabad,Savings,1251787.0,No,36-45,High Income
151001,Male,Delhi,Current,800436.0,Yes,46-55,High Income
151002,Female,Pune,Savings,1362771.0,Yes,26-35,High Income
151003,Male,Bangalore,Savings,997091.0,Yes,46-55,High Income
151004,Female,Delhi,Savings,1037036.0,Yes,26-35,Middle Income
151005,Female,Delhi,Current,1370170.0,No,66+,High Income
151006,Female,Mumbai,Savings,189193.0,No,26-35,High Income
151007,Male,Mumbai,Savings,331430.0,No,66+,Middle Income
151008,Female,Delhi,Current,54629.0,No,46-55,High Income
151009,Male,Delhi,Savings,772094.0,No,66+,Low Income
151010,Female,Delhi,Savings,546297.0,Yes,66+,High Income
151011,Female,Delhi,Savings,93210.0,No,56-65,High Income
151012,Female,Bangalore,Savings,809331.0,Yes,66+,Low Income
151013,Male,Hyderabad,Savings,960683.0,Yes,18-25,High Income
151014,Female,Bangalore,Savings,55615.0,No,46-55,High Income
151015,Female,Delhi,Savings,1223952.0,No,18-25,Low Income
151016,Male,Delhi,Current,598019.0,Yes,36-45,High Income
151017,Female,Mumbai,Savings,840530.0,Yes,66+,High Income
151018,Male,Bangalore,Current,992090.0,No,36-45,Middle Income
151019,Female,Pune,Savings,977119.0,No,66+,High Income
151020,Male,Kolkata,Savings,1466105.0,Yes,66+,Middle Income
151021,Male,Delhi,Current,1464147.0,Yes,56-65,Low Income
151022,Male,Bangalore,Savings,160623.0,Yes,18-25,High Income
151023,Male,Hyderabad,Current,191667.0,No,36-45,Low Income
151024,Male,Bangalore,Current,603254.0,Yes,46-55,High Income
151025,Male,Mumbai,Savings,1410438.0,No,36-45,High Income
151026,Female,Mumbai,Savings,1027651.0,No,18-25,Middle Income
151027,Female,Bangalore,Current,1118457.0,Yes,26-35,Middle Income
151028,Female,Pune,Savings,1083581.0,Yes,66+,High Income
151029,Male,Pune,Savings,74364.0,Yes,18-25,Middle Income
151030,Male,Hyderabad,Savings,750900.0,No,26-35,High Income
151031,Male,Delhi,Savings,92955.0,Yes,18-25,High Income
151032,Male,Delhi,Current,1034137.0,No,26-35,Middle Income
151033,Male,Pune,Savings,750900.0,Yes,56-65,High Income
151034,Male,Hyderabad,Current,1122891.0,No,56-65,High Income
151035,Female,Hyderabad,Savings,66461.0,Yes,18-25,High Income
151036,Male,Pune,Current,811790.0,Yes,56-65,Low Income
151037,Female,Chennai,Current,578512.0,Yes,46-55,Low Income
151038,Female,Delhi,Savings,750900.0,No,26-35,High Income
151039,Female,Pune,Savings,949084.0,No,66+,High Income
151040,Female,Mumbai,Savings,1452696.0,Yes,36-45,High Income
151041,Female,Bangalore,Savings,809870.0,No,56-65,High Income
151042,Male,Pune,Current,1151697.0,Yes,56-65,High Income
151043,Male,Bangalore,Savings,594870.0,Yes,18-25,Low Income
151044,Male,Chennai,Savings,1348689.0,No,46-55,High Income
151045,Female,Hyderabad,Current,750900.0,No,26-35,Middle Income
151046,Female,Pune,Savings,1302056.0,Yes,26-35,High Income
151047,Female,Hyderabad,Savings,531340.0,Yes,18-25,Low Income
151048,Male,Bangalore,Current,485905.0,No,26-35,High Income
151049,Male,Kolkata,Savings,104118.0,Yes,46-55,High Income
151050,Female,Mumbai,Savings,344621.0,No,18-25,Middle Income
151051,Female,Pune,Current,750900.0,Yes,18-25,High Income
151052,Female,Bangalore,Savings,512934.0,No,26-35,High Income
151053,Female,Delhi,Current,284533.0,Yes,46-55,Middle Income
151054,Male,Pune,Savings,975112.0,Yes,18-25,High Income
151055,Male,Pune,Savings,486472.0,No,46-55,Middle Income
151056,Female,Kolkata,Current,795686.0,Yes,18-25,Low Income
151057,Male,Delhi,Current,659387.0,No,46-55,High Income
151058,Female,Chennai,Savings,279123.0,No,36-45,High Income
151059,Female,Delhi,Current,1422952.0,Yes,26-35,High Income
151060,Female,Pune,Current,95895.0,Yes,56-65,High Income
151061,Male,Delhi,Savings,15900.0,Yes,36-45,Middle Income
151062,Male,Delhi,Savings,410578.0,Yes,66+,Low Income
151063,Male,Pune,Savings,1463319.0,Yes,56-65,High Income
151064,Male,Bangalore,Savings,947814.0,No,56-65,High Income
151065,Male,Chennai,Current,1189983.0,Yes,56-65,High Income
151066,Female,Chennai,Current,1379498.0,Yes,36-45,Middle Income
151067,Male,Hyderabad,Savings,457367.0,No,66+,High Income
151068,Male,Bangalore,Savings,803652.0,Yes,18-25,High Income
151069,Male,Hyderabad,Savings,587919.0,No,46-55,Middle Income
151070,Male,Hyderabad,Savings,280304.0,No,18-25,High Income
151071,Male,Kolkata,Savings,1009239.0,No,36-45,Middle Income
151072,Female,Delhi,Savings,863446.0,Yes,26-35,Low Income
151073,Male,Mumbai,Savings,159944.0,Yes,56-65,High Income
151074,Male,Bangalore,Savings,1440101.0,Yes,46-55,Middle Income
151075,Male,Hyderabad,Savings,750900.0,No,66+,High Income
151076,Male,Delhi,Savings,809427.0,Yes,46-55,Middle Income
151077,Male,Delhi,Current,1314183.0,No,36-45,High Income
151078,Female,Delhi,Savings,750900.0,Yes,46-55,Middle Income
151079,Male,Delhi,Savings,479312.0,No,66+,Middle Income
151080,Female,Kolkata,Current,750900.0,Yes,26-35,Middle Income
151081,Male,Pune,Savings,1024941.0,Yes,56-65,Middle Income
151082,Female,Kolkata,Savings,648823.0,No,18-25,High Income
151083,Female,Delhi,Savings,1010711.0,No,36-45,High Income
151084,Female,Pune,Savings,436706.0,No,36-45,High Income
151085,Female,Delhi,Savings,956778.0,Yes,26-35,Low Income
151086,Female,Mumbai,Savings,984091.0,Yes,36-45,Middle Income
151087,Female,Kolkata,Current,69729.0,No,36-45,High Income
151088,Male,Bangalore,Savings,721770.0,No,46-55,Low Income
151089,Male,Delhi,Savings,594281.0,No,56-65,High Income
151090,Female,Pune,Savings,750900.0,Yes,46-55,High Income
151091,Male,Delhi,Savings,70561.0,No,36-45,Low Income
151092,Female,Bangalore,Savings,111175.0,No,36-45,Low Income
151093,Male,Mumbai,Savings,918761.0,No,56-65,High Income
151094,Female,Kolkata,Current,62447.0,Yes,66+,High Income
151095,Male,Chennai,Savings,750900.0,Yes,46-55,Middle Income
151096,Female,Delhi,Savings,1412951.0,No,36-45,Middle Income
151097,Male,Mumbai,Savings,176952.0,Yes,18-25,High Income
151098,Female,Delhi,Current,750900.0,Yes,26-35,High Income
151099,Female,Delhi,Savings,608097.0,No,66+,Middle Income
151100,Male,Chennai,Current,700160.0,Yes,36-45,Low Income
151101,Male,Kolkata,Savings,209687.0,Yes,36-45,Middle Income
151102,Female,Delhi,Current,427006.0,No,56-65,High Income
151103,Male,Kolkata,Current,1009899.0,No,26-35,High Income
151104,Female,Delhi,Savings,1021319.0,No,66+,Middle Income
151105,Male,Bangalore,Savings,721547.0,No,46-55,High Income
151106,Female,Bangalore,Savings,1286874.0,Yes,26-35,High Income
151107,Female,Bangalore,Current,850746.0,Yes,36-45,High Income
151108,Male,Delhi,Savings,174423.0,Yes,36-45,High Income
151109,Female,Pune,Savings,571961.0,Yes,66+,High Income
151110,Female,Hyderabad,Savings,926326.0,Yes,56-65,High Income
151111,Male,Delhi,Savings,991421.0,No,26-35,Middle Income
151112,Male,Delhi,Savings,46310.0,No,46-55,High Income
151113,Male,Delhi,Savings,750900.0,No,46-55,Middle Income
151114,Male,Chennai,Savings,1338709.0,Yes,18-25,High Income
151115,Female,Kolkata,Savings,301619.0,No,18-25,High Income
151116,Female,Pune,Savings,268128.0,Yes,46-55,High Income
151117,Male,Bangalore,Savings,750900.0,Yes,66+,High Income
151118,Female,Bangalore,Savings,1394286.0,No,66+,High Income
151119,Female,Chennai,Savings,1329079.0,No,46-55,High Income
151120,Male,Delhi,Savings,266198.0,Yes,56-65,Middle Income
151121,Male,Bangalore,Savings,1097366.0,Yes,56-65,High Income
151122,Female,Bangalore,Savings,697003.0,Yes,18-25,Middle Income
151123,Male,Delhi,Savings,1425500.0,Yes,46-55,High Income
151124,Male,Kolkata,Savings,750900.0,Yes,26-35,Middle Income
151125,Male,Delhi,Savings,832876.0,No,18-25,Middle Income
151126,Female,Mumbai,Savings,497065.0,Yes,26-35,Low Income
151127,Female,Kolkata,Savings,750900.0,Yes,46-55,High Income
151128,Female,Delhi,Savings,149850.0,No,46-55,High Income
151129,Male,Chennai,Current,1435975.0,Yes,36-45,Middle Income
151130,Male,Bangalore,Current,750900.0,Yes,56-65,Middle Income
151131,Male,Kolkata,Savings,1377333.0,No,36-45,High Income
151132,Male,Mumbai,Savings,24351.0,No,56-65,Middle Income
151133,Female,Delhi,Savings,1082704.0,Yes,26-35,High Income
151134,Male,Mumbai,Savings,750900.0,No,66+,Low Income
151135,Male,Chennai,Current,1081595.0,Yes,26-35,High Income
151136,Female,Chennai,Current,451816.0,Yes,66+,High Income
151137,Female,Delhi,Savings,1340249.0,No,18-25,Middle Income
151138,Male,Delhi,Savings,1298725.0,Yes,56-65,High Income
151139,Female,Delhi,Current,833418.0,Yes,56-65,High Income
151140,Female,Bangalore,Current,1469617.0,No,36-45,High Income
151141,Female,Mumbai,Current,1429475.0,No,18-25,Middle Income
151142,Male,Chennai,Savings,897949.0,No,46-55,High Income
151143,Male,Mumbai,Savings,228081.0,No,56-65,High Income
151144,Male,Bangalore,Savings,871245.0,Yes,36-45,High Income
151145,Female,Hyderabad,Savings,1365145.0,Yes,56-65,Low Income
151146,Male,Chennai,Savings,923517.0,Yes,18-25,High Income
151147,Male,Mumbai,Savings,750900.0,Yes,26-35,Middle Income
151148,Female,Delhi,Savings,1432899.0,No,18-25,High Income
151149,Female,Mumbai,Current,157451.0,No,18-25,High Income
151150,Female,Mumbai,Savings,1351845.0,No,18-25,High Income
151151,Female,Pune,Savings,1050103.0,Yes,46-55,Middle Income
151152,Female,Chennai,Savings,1084214.0,No,36-45,High Income
151153,Female,Mumbai,Savings,795106.0,Yes,56-65,Low Income
151154,Male,Hyderabad,Current,38559.0,No,46-55,High Income
151155,Female,Delhi,Savings,750900.0,Yes,18-25,Middle Income
151156,Female,Hyderabad,Savings,1331094.0,No,18-25,High Income
151157,Female,Delhi,Savings,1422616.0,Yes,36-45,Middle Income
151158,Female,Kolkata,Savings,721472.0,No,36-45,Middle Income
151159,Female,Delhi,Current,60489.0,No,26-35,High Income
151160,Male,Delhi,Savings,404238.0,Yes,18-25,High Income
151161,Male,Delhi,Savings,441019.0,Yes,18-25,Low Income
151162,Female,Chennai,Savings,800380.0,No,56-65,High Income
151163,Female,Hyderabad,Savings,872757.0,No,18-25,Middle Income
151164,Female,Delhi,Current,689366.0,No,26-35,Low Income
151165,Male,Bangalore,Savings,818818.0,No,46-55,High Income
151166,Male,Pune,Savings,818543.0,No,46-55,High Income
151167,Female,Chennai,Savings,922856.0,No,56-65,Middle Income
151168,Male,Delhi,Savings,85893.0,Yes,46-55,Middle Income
151169,Female,Delhi,Savings,1341481.0,No,56-65,High Income
151170,Female,Chennai,Current,262348.0,No,26-35,Middle Income
151171,Male,Kolkata,Savings,873556.0,Yes,18-25,Middle Income
151172,Male,Delhi,Savings,117259.0,Yes,18-25,High Income
151173,Female,Chennai,Savings,943851.0,No,66+,Middle Income
151174,Male,Delhi,Savings,131369.0,No,26-35,High Income
151175,Female,Pune,Current,470890.0,No,46-55,High Income
151176,Male,Bangalore,Savings,176333.0,Yes,66+,Middle Income
151177,Male,Mumbai,Current,335793.0,Yes,66+,Middle Income
151178,Male,Bangalore,Savings,83314.0,Yes,56-65,High Income
151179,Male,Hyderabad,Savings,474596.0,Yes,46-55,High Income
151180,Male,Hyderabad,Current,1262142.0,No,26-35,High Income
151181,Female,Mumbai,Savings,1290292.0,No,56-65,Low Income
151182,Female,Pune,Savings,1475818.0,No,36-45,High Income
151183,Female,Bangalore,Savings,1030282.0,No,46-55,High Income
151184,Female,Mumbai,Savings,632820.0,No,26-35,Middle Income
151185,Male,Delhi,Current,106953.0,No,46-55,High Income
151186,Male,Delhi,Savings,243442.0,Yes,36-45,High Income
151187,Female,Delhi,Savings,750900.0,No,26-35,High Income
151188,Female,Bangalore,Current,694483.0,No,56-65,Middle Income
151189,Male,Delhi,Savings,497167.0,Yes,56-65,Low Income
151190,Female,Delhi,Savings,1270929.0,Yes,46-55,Middle Income
151191,Female,Chennai,Savings,748270.0,No,46-55,Middle Income
151192,Female,Pune,Current,11846.0,No,46-55,High Income
151193,Female,Chennai,Savings,818452.0,Yes,36-45,Middle Income
151194,Male,Chennai,Savings,571997.0,Yes,46-55,High Income
151195,Female,Delhi,Savings,318381.0,Yes,56-65,Low Income
151196,Female,Hyderabad,Savings,904182.0,No,66+,High Income
151197,Female,Mumbai,Savings,362416.0,Yes,26-35,High Income
151198,Male,Mumbai,Savings,35576.0,No,66+,Low Income
151199,Male,Hyderabad,Savings,922892.0,Yes,36-45,Middle Income
151200,Male,Bangalore,Savings,923005.0,No,18-25,High Income
151201,Female,Chennai,Savings,983951.0,Yes,18-25,High Income
151202,Female,Mumbai,Current,1054317.0,No,66+,High Income
151203,Female,Pune,Savings,684368.0,No,36-45,High Income
151204,Male,Hyderabad,Savings,1383334.0,Yes,26-35,High Income
151205,Female,Chennai,Savings,1474076.0,No,46-55,Middle Income
151206,Male,Chennai,Savings,994459.0,No,18-25,High Income
151207,Female,Hyderabad,Current,1156721.0,No,26-35,Middle Income
151208,Male,Delhi,Current,768841.0,Yes,46-55,High Income
151209,Female,Chennai,Savings,1060504.0,Yes,66+,High Income
151210,Male,Delhi,Savings,750900.0,Yes,26-35,Low Income
151211,Male,Delhi,Savings,319664.0,No,66+,High Income
151212,Male,Delhi,Savings,684873.0,No,46-55,Middle Income
151213,Female,Delhi,Savings,676952.0,Yes,36-45,High Income
151214,Female,Hyderabad,Savings,1447216.0,Yes,46-55,High Income
151215,Male,Delhi,Current,666046.0,No,36-45,High Income
151216,Male,Bangalore,Savings,463583.0,Yes,18-25,Low Income
151217,Female,Mumbai,Savings,1380214.0,Yes,26-35,Middle Income
151218,Female,Delhi,Savings,750900.0,No,26-35,High Income
151219,Male,Chennai,Current,1205659.0,Yes,36-45,Middle Income
151220,Male,Pune,Savings,8184.0,Yes,66+,High Income
151221,Male,Pune,Savings,596307.0,No,36-45,High Income
151222,Female,Delhi,Savings,122448.0,No,66+,High Income
151223,Male,Delhi,Savings,450373.0,No,26-35,Middle Income
151224,Male,Kolkata,Current,190188.0,No,46-55,High Income
151225,Female,Mumbai,Savings,1182427.0,No,66+,Low Income
151226,Male,Hyderabad,Savings,750900.0,No,56-65,High Income
151227,Female,Delhi,Savings,557491.0,Yes,18-25,Middle Income
151228,Female,Chennai,Savings,21935.0,No,36-45,High Income
151229,Female,Mumbai,Savings,988758.0,Yes,56-65,Low Income
151230,Male,Delhi,Savings,851435.0,No,18-25,High Income
151231,Male,Kolkata,Current,1210429.0,No,36-45,High Income
151232,Male,Kolkata,Current,680776.0,Yes,56-65,High Income
151233,Male,Delhi,Savings,505280.0,No,18-25,High Income
151234,Female,Pune,Savings,96181.0,No,26-35,High Income
151235,Female,Bangalore,Savings,1366847.0,Yes,46-55,High Income
151236,Male,Chennai,Current,1002203.0,No,66+,Middle Income
151237,Male,Hyderabad,Savings,678972.0,Yes,36-45,Middle Income
151238,Male,Mumbai,Savings,765784.0,Yes,26-35,Middle Income
151239,Male,Delhi,Savings,209829.0,Yes,46-55,High Income
151240,Female,Mumbai,Savings,750900.0,No,18-25,High Income
151241,Female,Kolkata,Savings,1458645.0,No,66+,Middle Income
151242,Male,Kolkata,Savings,953269.0,Yes,56-65,Middle Income
151243,Male,Hyderabad,Current,89993.0,Yes,36-45,High Income
151244,Female,Delhi,Savings,365282.0,No,26-35,Middle Income
151245,Male,Delhi,Current,154325.0,Yes,56-65,Middle Income
151246,Male,Hyderabad,Savings,1338416.0,Yes,46-55,High Income
151247,Male,Bangalore,Savings,445651.0,No,36-45,Middle Income
151248,Female,Bangalore,Savings,1216316.0,Yes,56-65,High Income
151249,Male,Kolkata,Savings,1115677.0,No,26-35,High Income
151250,Male,Hyderabad,Current,249298.0,No,66+,High Income
151251,Female,Delhi,Savings,464853.0,Yes,36-45,High Income
151252,Male,Delhi,Savings,612375.0,Yes,46-55,High Income
151253,Male,Bangalore,Savings,196911.0,No,66+,Middle Income
151254,Female,Bangalore,Savings,33164.0,No,56-65,High Income
151255,Male,Chennai,Savings,190830.0,Yes,18-25,Middle Income
